MRd,MEqp,beff,bw,h,hf,fi,fck,cnom,d,n1,ro1,wk,Mcr,cost
4906.3777382386925,886.0379758442942,1414.3596451429742,627.3306779326984,1850.4495526847477,237.56144039722093,32,25,25.153091395729735,1809.296461289018,8,0.004773651003114618,0.03787113397207517,1709.750347256135,790.6932895832957
1695.1790343041914,1435.6097143462584,1041.7416806973183,644.5635766018102,549.2738789530404,468.36385257488587,28,25,40.15145213299405,495.1224268200463,22,0.025083142551189704,0.20002192134145544,170.54666746714676,745.6963292989092
28.258537939079645,964.724825793953,150.09099809267033,147.7164879750681,269.09941115194425,164.4782794764365,28,16,45.047555658881706,210.05185549306253,2,0.030679481799222787,4.902758972960794,4.357374054443618,60.3172619332022
3306.612040671584,1112.1462446106689,1746.6530322942247,746.0654247918782,515.4657337053759,153.41099157550974,28,40,19.22168063079643,482.2440530745795,31,0.035475375730371836,0.04541046108088331,330.88386064925226,1039.4297099513044
130.27412812597572,817.2229183778892,212.41777932029464,167.49268090351347,294.3201414714222,59.712616205175266,10,40,15.271347082807809,274.0487943886144,17,0.025686819982532128,0.9414828875660611,13.873284953975828,80.59362497364201
509.73070174124234,1600.9556921174074,1155.9919858929059,1056.0410742587649,523.0461422111208,127.38238135318338,8,16,56.23185588324212,462.8142863278787,56,0.00498127032157729,1.7294870128448343,110.45707334881949,279.86984560553896
381.5381221419387,1061.625558730903,2048.186477088828,891.9421109064314,202.4099737122749,126.67308623850809,14,30,42.48499410042464,152.92497961185026,60,0.028245250940777403,0.7337793133792527,40.842086694059056,507.8281874699275
1857.3043572828435,103.73206872151255,1951.160508849868,636.9013617875528,507.90813452751826,280.2583388398511,32,20,43.71824745084995,448.1898870766683,15,0.017437664520093137,0.01288389449367715,205.8299005696357,714.4312869365856
528.4028165827647,1348.604434650663,606.0523266589395,222.9773265452836,420.48919880659565,396.14761206939886,20,40,15.42168277097338,395.06751603562225,11,0.014075591122119072,0.38750213741986667,76.26513606292222,269.63412940431954
209.43078823120916,406.55353760638263,1965.8595724381535,1058.6982675612935,195.91517664311408,141.2237946273068,25,50,32.591175124187785,150.8240015189263,7,0.010240930143248252,0.7139481680352616,46.68100031271166,351.58622702957933
335.2462407462861,538.9937170290173,1247.9795498863825,964.1450008848826,238.99192137436518,185.40764812248716,32,40,33.78144976384564,189.21047161051953,6,0.01704829907435256,0.5977600316698132,43.22780379659292,343.6290713420304
257.5932943622433,500.7404172053826,1963.9143519788975,777.9729189347106,238.6988724264384,149.91888705641813,12,40,50.130619071993614,182.5682533544448,31,0.009645263544255614,0.848067138659843,55.73849649905567,336.48233084102606
493.73546513683124,855.5993962640745,2123.810810020366,883.4525497016941,273.02416979399885,100.03390938236686,28,20,48.15210093809978,210.87206885589907,17,0.028656744351354957,0.45312358354372434,58.13839164832209,537.6624748191302
1500.5195520109505,1625.6331106056873,1621.2562655423196,993.0752999439779,658.6947346989242,478.7322693210128,32,25,57.98125127085797,584.7134834280662,8,0.006738113442066378,0.6900784727658789,315.4026219779582,633.5142747781041
5891.814515901914,1439.1582284091623,1195.940411929562,1069.4441295273377,842.4164041015979,420.33039067948056,28,30,41.97934237065665,786.4370617309412,40,0.025815332609980896,0.050377841834609305,574.5922413075175,1391.1442534853477
81.85475092741993,352.46418046062297,799.1911059667967,533.3835982196817,215.34209357332026,122.80516107000302,32,16,51.422964431487195,147.91912914183305,7,0.03816704806833007,0.5600458715419837,16.25853840358752,264.9363165373693
5356.121047646,313.844180396248,1998.2076751251268,1169.7977465469367,1539.4141937321683,237.0227557326893,10,20,30.215475668939508,1504.1987180632289,109,0.004286517005899793,0.01063387552016386,1671.1703159497354,1034.161225899774
3359.389117682446,1571.6618110519705,2387.804145286524,982.6427568386537,488.90460894555423,249.8007233220845,25,50,24.000482431309802,452.4041265142444,39,0.023025516843449688,0.0873414005878881,485.2541124927082,1284.1763046343292
10983.461402337674,1225.9275032846283,1336.0170838381148,838.0447111288453,1300.0549913305508,396.9211765777672,32,30,23.82584125172196,1260.2291500788288,29,0.018119879460328763,0.016226747763700734,1428.1837680413737,1489.9923251258817
11265.09804081902,1232.644159262685,1932.695906271507,1180.3349088008686,980.0048092900787,433.8816051108634,32,35,59.19770366664354,904.8071056234352,43,0.023316722933139453,0.035989620638118024,1270.4673241187309,2090.3081674995356
4688.0627264699215,580.1528275239907,1793.640387130734,1145.2361167400886,607.8125304093212,311.38115418788334,25,40,22.004265138027804,573.3082652712934,46,0.025145273258530994,0.016290642886690226,533.1619899305803,1373.3930335190962
2820.030240069705,1770.4874366574252,1519.3673120231902,1096.994585181039,759.3890080693848,105.3079203008483,32,16,14.451851541789626,728.9371565275951,33,0.030244357801865095,0.0314548404599129,368.3461257431756,1303.63229671714
2540.211286787324,198.67367863646476,1186.574612701686,630.973192896989,762.5198291774827,271.9518771668912,28,45,21.64328501647947,726.8765441610033,14,0.013635194550823855,0.012310528152625821,527.8369729099438,714.6744785939364
1442.8243340443435,433.00506618165065,1823.0290215880202,1121.2903458816372,461.24391390150623,171.57391217855252,10,45,19.667689726388147,436.5762241751181,104,0.012810993627162655,0.036606658194547885,299.3021052699963,700.2937195874881
535.2037701165328,1429.8965945563968,750.4858903779756,671.3101540640574,318.8290213404063,107.1184083728873,16,45,12.245012708949524,298.5840086314568,24,0.02168618145220592,0.37523414771206615,66.12671529355158,321.2200206641431
57.411467579724246,129.5968991124662,731.1247890399165,720.3355663045403,154.19416403379995,133.39617906900816,14,20,25.887965959967282,121.30619807383266,23,0.03146876122947631,0.1976246652156308,7.537897205921739,177.99228168667966
5603.139171283521,1655.4109687654507,2321.249126199441,656.8002013931778,1663.3143745041373,454.7452552088094,28,45,16.050372275646925,1633.2640022284904,13,0.0043283916689871626,0.0356071642658878,3619.2006792259795,1421.0051477129127
2628.5871956961437,569.5649989776673,1466.1084057876326,1121.7483116773471,548.9097724281653,389.5922874521145,20,25,19.19748515218669,519.7122872759786,50,0.0209467817090002,0.022358667487397548,262.1269994993976,914.1408226792616
1526.7529706794005,300.54330113881883,2735.1649852286746,1164.9353184701667,283.12517684021117,118.93103565033557,28,45,52.98216301937261,216.14301382083858,37,0.04410391851392987,0.04904233430999628,152.22619768075313,1196.1950191525573
11588.134936803992,1237.0362631621688,2427.0110349501897,690.8679010520348,1701.2127198777948,122.55709299066099,28,20,25.013063406094034,1662.1996564717008,29,0.012864305424555965,0.017960743268037885,1703.9491021097308,1184.925685759559
3504.711989984736,677.9308397086681,1798.4452100239469,1144.8426008359197,1195.69523424495,331.91862132903776,16,35,39.050016176530725,1148.6452180684191,36,0.004564328468400961,0.05162371438670007,1436.320731287242,1075.2038088403917
212.59770292861603,858.6364068467534,737.0651157071023,731.7216980987668,220.0532920392635,185.13814077305648,32,50,25.488645386894852,178.56464665236865,4,0.019857105583996698,1.3794154835265717,26.757412324146326,230.28467088314432
553.7914848061403,1675.3491712855543,1640.0605893422078,986.9601232988801,439.2735412968238,116.87090094820242,8,35,22.281603867224185,412.9919374295996,64,0.006309385172592779,0.7285059456350766,175.93958442312308,380.39959839197377
5999.425959042819,1274.160984525596,2905.658168734317,907.4957960463448,931.0431402732174,334.5024219462309,32,45,58.71946134362918,856.3236789295883,21,0.011160453355348618,0.07811694339685253,1629.5309356910889,1564.974695216692
113.12476552469417,1344.8074772810344,1282.040331069552,132.54803223347488,207.2019554419139,57.24301129110674,28,16,33.296103673257974,159.9058517686559,4,0.026408823075440888,2.734576754023013,13.201580393738686,124.52932233726466
803.1173116794095,1541.72305146817,1128.1585809171859,654.5387206562987,814.3830488303698,415.7982876422168,8,50,31.776061580487244,778.6069872498825,48,0.003305238244964923,0.5881586182210367,519.6481991380354,568.219189453657
1348.074679500788,431.52950743827125,2262.4913550015667,775.8487810705537,310.8996031564954,128.0754257629428,32,30,15.784876273521833,279.11472688297357,18,0.03354033256841661,0.036642924911861184,125.42866416896247,759.531778350334
8033.335390995435,663.9032529830471,2991.8527033698488,870.5652585587934,1001.4237208367423,342.11420326000876,32,40,48.635723755341424,936.7879970814008,26,0.013089254353679091,0.024759585049044054,1856.413755829023,1693.101660842616
7326.643819077666,882.95274466564,843.194626302111,839.4186765840993,1513.8435362598905,476.849789366372,20,25,36.214647599585106,1467.6288886603054,42,0.010368707313292081,0.025235892521463372,1133.708029448734,1024.9319850086608
1142.3381832324028,229.73247580697463,731.4225815952601,380.96468615977346,1536.2035643277995,317.15788693799226,12,35,56.74528145597144,1473.458282871828,16,0.002598483468853884,0.0746610502786017,814.3991791359873,418.7676345396012
779.6951372271673,1644.2641820557556,2276.9509479154526,593.2940475301309,245.9221095844285,231.45688337945893,28,45,29.51342882511677,202.40868075931175,17,0.019544107177814466,0.5355291592337362,90.99294817218109,728.5557650461108
61.829237658646804,903.2241943425546,1211.4331903499508,1043.0109804606384,159.25773272611548,82.17859286079818,10,16,46.6506625371509,107.60707018896457,75,0.032734332018099686,1.653870271216264,13.73062183640364,284.89153929039395
642.2660407903445,967.8112877169028,1058.3000101075002,283.11909292003634,576.5549205402356,93.81470524218187,28,30,53.234438665064644,509.3204818751709,5,0.013047969829240192,0.8319056886522307,125.31500403146758,226.40629317998636
341.02450828776466,1113.8629933331545,1375.5209852861133,514.2322290551547,301.8495137701551,118.03141339156753,8,40,36.23794188700809,261.611571883147,64,0.012523327666087417,1.0496661890119892,72.4308060945685,266.5857273176939
1323.1579898330579,1903.6554448366373,974.5331136203941,380.1889107411588,553.5725472061929,296.8744183809132,25,20,30.951839135038913,510.120708071154,16,0.020299365864991176,0.3619944044960924,137.24734796967104,442.90108762033105
2645.3260667949794,72.40241277919739,1676.7392860045293,929.7467698208737,553.0921291746013,130.7619060359699,32,45,36.93550285307003,500.15662632153123,17,0.022343362001954876,0.00739383472225512,355.29033633480043,898.997288220175
1734.7867900107192,669.6639263921428,2227.9566815849644,726.177063368452,693.4562195713952,73.82362629328617,25,25,20.82737845667925,660.1288411147159,13,0.01038567207404958,0.08627123959314618,336.9558234258246,495.28670639954044
510.72986537803376,150.0264487119183,2029.301101931858,455.2498406376411,235.04380550498493,89.79732874311415,28,50,11.802766476749474,209.24103902823546,10,0.024793799508445166,0.025946146432494807,80.51104922541963,400.64672901942197
704.9252842422286,524.8282842023389,286.61348012975725,256.081292368868,671.1062920642366,252.74419854168138,25,25,46.00235924347853,612.6039328207581,9,0.024601834954528373,0.2010404873731147,74.03509221614551,244.5683485278418
2073.79172312598,1353.2116142500502,739.2479991991054,376.95352369539734,654.1949015487091,488.850262687525,28,40,54.65739706519181,585.5375044835173,16,0.02325189854570952,0.268926306827044,225.16231640987107,616.77659873998
6550.218003672905,1358.1938654857731,1404.3854483644466,1013.6502128869171,1070.1406172930779,416.9067576692454,28,50,10.746965331004535,1045.3936519620734,25,0.012338254670328837,0.017511019120851495,1443.2239988539002,1409.0207615349061
1767.6734185326955,446.11767069971273,1238.3035573350642,842.4327026111414,848.3589722261534,477.0296158651389,8,50,18.576712304343143,825.7822599218102,101,0.005618881476423111,0.028262322259775177,700.2935479423236,784.5270646273426
3567.5645932380285,1070.4220159765541,2214.598682875679,895.5942912693802,550.898671362788,142.11047550972683,32,30,27.605338311565056,507.293333051223,25,0.029532056078604704,0.05804482653960005,358.63022123555066,1091.518556879106
3354.582692693598,1700.285600470907,1571.0614702157902,870.829379215277,1609.2501695803414,123.88521058529572,8,35,27.244416432629816,1578.0057531477116,99,0.003343982269550574,0.1046548765154763,1719.423020722665,938.1403908831172
978.5516297728034,522.6116002800861,991.539284903323,777.318549653558,408.1993516468784,257.3300866216525,28,30,42.208708426305584,351.99064322057285,17,0.028106996741792376,0.12582375851129712,97.87688098222938,576.3589372421172
741.3118495113456,835.9929848361041,1105.6628827580578,719.5527013078473,505.5646405790527,92.02544792728824,8,30,45.43845650764988,456.1261840714028,81,0.010196288504350538,0.4515405759425633,137.88382874432003,338.6827986322288
6821.074737284956,1513.5574712717753,2360.739578600751,1088.7362706650583,992.7306795610758,158.3776098143336,25,35,27.352947247664197,952.8777323134116,36,0.013781292713921253,0.0418642982707087,1222.635089237137,1330.3262590947088
1475.571489411391,100.47900893112396,2332.5635498828187,850.6448840150313,324.9383782782173,163.22523740267198,25,35,51.532298127157866,260.9060801510594,38,0.035989645552764786,0.01549580168218448,140.4014632528587,986.6218964219998
170.39375754578504,1404.1049358221583,1281.1584059782217,1189.88667755408,160.5954118589342,96.93933626095213,12,30,26.58494233802228,128.01046952091193,83,0.04694991072976561,0.7946412857947953,20.841369322192335,456.53760186960926
2531.860485734379,223.17030845960534,891.1873596262226,573.0103089755773,660.0174011113397,141.4869827625261,32,35,41.46665928973668,602.5507418216031,16,0.03040528587552184,0.021284937233284246,244.27721693132148,713.4579197655007
1224.8578196394396,868.7508723171874,2687.765428616983,989.01043278272,504.2439827257373,188.74066597917044,10,25,27.597696297344754,471.6462864283925,81,0.007764576761548071,0.16757087225450631,302.61952159507473,576.4741358627521
1927.8614577516644,244.245482501017,1527.9429350442342,395.32491731311285,1573.655083767072,424.0108198460759,10,16,45.80337453172937,1522.8517092353427,38,0.0027074161274634493,0.03285203163671339,1001.8496547573255,447.69711846174016
808.4085660597648,687.8595257401947,1123.7281741939275,784.5658644734694,447.3029873283373,364.80185102904727,28,16,41.33693644298188,391.9660508853554,19,0.024647433354906368,0.14406656817494745,89.46673663134901,601.0119168412007
945.4002479123003,1594.8033501295376,776.3681821107225,402.3086081043323,370.28051401741084,186.6393174655859,28,45,14.907036787478319,341.3734772299325,13,0.03658804239440553,0.24466750045735702,90.77701076350597,442.6546244363034
2250.1119397715606,757.4254384572382,2174.695461569813,999.9756811559558,1012.7331924483337,266.7182713727743,8,25,25.024345463988563,983.7088469843452,108,0.0040939353862265455,0.05574155426792386,922.1567612691608,742.6721965721266
1409.9399425664305,1915.2601773898452,1565.3799719410488,843.7163477222009,573.4602488333942,97.30144368892172,20,25,57.60261029712987,505.8576385362643,23,0.01304137846115646,0.7723066130185335,204.27961423548888,504.14610701886977
597.2458732296338,1442.335985251599,1843.5346632306284,870.3736021381482,259.5103262121562,107.07082965510335,32,25,21.724084326030038,221.78624188612616,11,0.026802726233728195,0.48924870121190506,59.306590527107105,477.9341839257094
828.0563860651322,1522.7493149800507,2911.2288369353973,678.7730469906613,259.78016087962374,80.10621690888749,20,50,44.397484393177635,205.3826764864461,33,0.029189940660909717,0.7129384477511593,115.11791168668414,633.6253695664003
431.3157650905239,937.4365854220986,300.3197992264186,214.63802879034765,598.4856874425761,129.48589303242682,20,45,19.74968927943217,568.735998163144,6,0.013507155834912868,0.5049922690424578,81.66230883695334,157.05619379884058
2851.6259312725147,480.761331115459,750.8446162791478,514.7410182808044,742.362633803936,323.50440184923264,28,50,46.75545403812694,681.6071797658091,18,0.02417320997963449,0.04788365630314711,363.2568291068896,728.6237689072434
20882.009490777724,956.1564834558865,1822.4623390393035,1139.2569291914842,1688.6167375516068,416.5216420432687,32,50,36.60808222104724,1636.0086553305596,39,0.014203287181105674,0.010727543707071335,4300.225142823873,2653.975734734742
1153.593851701148,853.7003887972367,1692.5649213384384,852.7842529510816,283.09744764882885,214.67668687585183,32,50,38.50855167141431,228.58889597741455,19,0.03623576128705757,0.20792752396941874,103.71766157077346,867.7619990635881
1049.5927775705438,630.5548757593906,1974.6144792224325,938.3720587629116,717.1149530949714,73.76111996481197,8,35,47.73108634984832,665.3838667451231,74,0.004963796226354937,0.22271280167988625,410.75591458957405,519.7437005689317
587.9802531115083,1115.3843306366869,2202.011810380656,689.4168454301022,295.81680470854127,61.51823421912786,25,20,12.390752082996379,270.9260526255449,21,0.03470903988325142,0.16282162937205524,70.42292080272155,507.5195784042145
1119.06098662011,1013.2486610028376,1362.6087885349157,705.0352090977991,614.2370460074434,57.797046120532364,32,16,51.81897469115178,546.4180713162916,10,0.0170729831262616,0.3635171389528222,140.35444067099903,456.58447237279574
490.1690040924212,1153.0584126884012,478.3765587567395,335.78239124334766,556.453674063078,256.5255984388415,32,16,52.41360076824978,488.0400732948282,5,0.017998045918138205,0.8579106316761946,56.76581983626161,224.66047282101385
1550.5734162483316,202.29681100370937,1258.0922551202,837.9999596136524,1074.9999440477482,449.9824878834081,14,20,17.903418497500464,1050.0965255502476,23,0.003248579336257204,0.017850598408039473,583.1996830659468,520.0729382306044
605.0076723626523,613.6791349548427,2122.7581650782013,1135.9191283852854,341.9485017255085,91.79472280597605,20,25,26.28785646082898,305.6606452646795,16,0.010493564712726649,0.30994498333561443,107.69248320235361,388.1430203525921
677.6526748762336,1020.5423523833741,1077.5651440713514,275.2390220295081,383.1897277680196,308.3589375040212,28,20,25.06042851529603,344.12929925272357,11,0.019194639403998178,0.26449096212783263,67.78694434041545,388.6792865051237
8363.229268910041,1027.7365272775974,1392.9643169489757,903.4029183853999,1726.6885939173796,112.02531331409723,28,20,55.97998838750368,1656.708605529876,21,0.008007979674927706,0.04732280262403306,1468.4888222338604,1071.399212811085
633.9022531357497,586.7785869693297,578.1956098158856,558.8272953283529,481.56210316876,338.2062073999303,16,30,24.88265009030163,448.6794530784584,19,0.013858264878773691,0.2218931969958538,83.70231409052339,273.2251381620256
154.6691605149016,1658.8973615306818,1689.3037253214832,508.8457070808121,167.69232337195422,74.97821399514626,12,25,34.96103247780765,126.73129089414657,31,0.02016828495757777,3.03151363134895,17.949844285752892,206.62054149984738
1768.5614445296774,671.1001031554152,2504.389188161549,516.9306329004801,393.55418321222635,102.27591494620614,28,40,11.836661986574029,367.7175212256523,20,0.030279714606171616,0.03891278049008521,233.17879923789917,703.3610780617391
1682.667578323416,47.89463739222817,2035.5545340922752,1071.1461572514206,668.8787983288361,315.8178224916343,8,25,41.90990346074177,622.9688948680943,132,0.006498291633363007,0.006862295023307305,421.9198421762785,667.8479312847026
787.9691980834573,993.1032426153405,926.9132683019071,808.7691237257966,368.2160807422811,331.65755062982447,16,30,33.53101551552545,326.6850652267557,41,0.02446261514074822,0.2983360903959189,75.58367122779718,473.55354031268877
193.22894073725843,1379.6895879782473,841.3934358098745,800.7115689626254,254.41995885866424,54.08126664872211,14,16,12.330552059692137,235.0894067989721,37,0.027660192449240874,0.3982217469257513,24.757590636349043,285.04687265012365
8196.214487395215,378.20487792558544,1217.8554130610103,1029.1490561209644,1179.8644189952636,433.7710064417887,28,35,41.98846726635612,1123.8759517289075,31,0.014727370310838855,0.011927031606458676,1202.7580592399668,1392.500211331018
12369.762830991907,1128.6793222656481,1835.8094474930401,771.6667019578238,1929.5087446478917,406.6074732003969,25,20,26.406377567269693,1890.6023670806221,33,0.008429755198860205,0.014762186191830898,2569.0105316709173,1306.7535880445726
4323.864221692371,876.806767978273,2146.8690758574003,355.0514078353682,1156.7252627141042,447.46281802012805,28,30,22.359896845932116,1120.3653658681721,15,0.007617749042742687,0.0269686160885078,1345.4264881968923,906.2877500332306
628.7986244212722,213.40589175973503,2185.8769243377146,1006.6290851962292,293.488913502167,138.65417702966602,28,16,23.559993742308976,255.92891975985805,24,0.03220025217603411,0.023664244682614067,73.65896121156031,716.9822667746953
2223.8618626963585,1305.3224253345547,738.4205293026921,411.46059635965076,601.2319879697928,355.76952075161967,32,50,38.14392917071892,547.0880587990739,14,0.030957638520264584,0.17151478266938283,237.04674864437527,673.8390076672371
2372.145738797116,1788.3256064445457,991.5778271786804,565.9355523569104,758.0304104977879,61.946481537629,28,30,26.70929745939341,717.3211130383945,15,0.020283321834162822,0.20768377987476505,269.27683886804704,565.5903579549604
714.1442326268148,219.44856255090957,1546.2933492668612,847.6438964056615,268.06512170856905,239.6835722052877,16,50,49.0511902700503,211.01393143851874,47,0.023943308909326843,0.08523764045582276,78.30678465596749,623.6700953163845
