MRd,MEd,MEqp,beff,bw,h,hf,fi,fck,n1,n2,ro1,ro2,wk,Mcr,cost
8111.551853147466,217.37006127292716,533.6311139614268,1118.493255753137,114.57397839970344,1667.9651307827614,237.03677270255395,14,30,77,88,0.027625320592594975,0.03157179496296568,0.012632261510029398,2697.756891490952,1184.9433102874546
5166.363631346815,1379.4581950844092,570.1160825503173,2757.1944785359838,101.9135643690956,1592.4429453687535,311.98919713044626,28,35,13,20,0.00807983573819217,0.012430516520295642,0.021297463190459786,3501.1630654348473,1287.8282786451703
1995.1564210973415,8627.040309094302,610.8002158027876,714.245337859056,836.4134683470313,756.4396510803691,88.60442123653016,14,25,45,77,0.011139294604171382,0.0190605707671377,0.06838781421149294,671.6801671393099,983.063908795513
3748.3263160418464,9399.150227663167,1415.6721860947946,1452.4273730573407,270.88855910535625,958.6210161769262,103.20377562611496,8,45,197,168,0.02594814982107905,0.022128371421021732,0.08397647129680094,1524.4539523781887,942.6656921412708
25874.276426999804,9633.23834204428,1791.6873159962236,1802.0545591675946,662.3606363781709,1788.812210177988,306.1732564810792,25,45,72,72,0.02304297721185892,0.02304297721185892,0.01392894784120467,10682.650390018493,3669.9485262304675
3531.2502910990006,1569.5457728900833,1646.7062461959374,759.8485841159995,940.9835950470325,746.3183299915654,397.3263845728736,20,16,40,40,0.019937012718388637,0.019937012718388637,0.1375678190298661,763.7989163906309,1174.2945320234087
11881.054400918098,646.3892695015725,1214.1001264045665,415.28857002085243,278.3213592305442,1842.859756527623,227.3935506450842,12,20,138,170,0.028687354207952216,0.03533949431414403,0.01915143620038485,3056.1595868015083,1554.1687337206515
8499.96308193437,2446.9316217868873,897.7182894245514,2188.8960358866248,105.72801404463426,1060.296301718215,324.99272317130834,28,16,34,17,0.02653036363482194,0.01326518181741097,0.020141977332057175,1624.8300923727834,1467.746959635522
277.66853092959724,4577.813115726546,359.31820897251544,330.78508091320975,959.6666151046317,307.75486301786157,176.59894400895507,16,20,15,29,0.01636581331702159,0.03164057241290841,0.48040630854984856,59.55677108035511,410.8480688150132
17358.17880177939,957.1131464585675,624.4608151729383,1756.5512203483768,609.3014953441409,1941.7599729174287,399.7237464532886,20,50,69,72,0.013203987630770407,0.013778074049499555,0.007298847183231351,9160.74610424427,2788.0224703879057
7296.440493213745,6240.886923143048,17.31459118532532,823.4694564852517,823.9711445452417,924.4856012461386,159.67483687717314,12,40,179,124,0.026579017530598638,0.01841228030052643,0.0004659605429389974,2395.8423512241984,1753.6759329240522
20222.93965562442,2210.739729935521,1683.611791098745,2325.743673342396,721.0252950284017,1498.4561624651287,98.23363540921343,25,25,68,57,0.026961023597370164,0.022599681544854398,0.017802164249729406,5657.041571454051,2894.370798948466
3132.4845146029647,2902.4068398671184,650.5054895841195,926.0786243798449,144.29470868141811,1107.3697115565278,333.0150918143771,32,30,9,17,0.01722840630076632,0.032542545234780826,0.04160350755798991,1158.2619496013547,1005.612754003213
4198.746197872331,6777.6268418272275,404.1889129303895,433.77322384990913,523.4586024819409,978.2730217218689,93.48268896851232,20,35,35,45,0.021829548858916303,0.02806656281860668,0.019820379034574776,1348.0811061524196,1232.0276071403323
8879.723314682014,5840.485499461813,1334.114650779217,1563.9695314330909,622.4981122455354,958.987043751345,186.57015584707796,32,30,30,19,0.031228147221738885,0.019777826573767962,0.03237483799111363,2359.356694211913,1886.5659407438543
2549.983544799306,4166.265583077412,1362.6065347278325,1279.0245606655708,967.2922467134259,514.4590838412805,454.60908613602925,12,20,156,51,0.02759556154685648,0.009021625890318465,0.11908727783092118,448.31681946090083,1140.318480891213
12093.053139645484,1769.864128722967,613.2936268167714,2177.1342656307424,761.4319769064252,1513.560412257338,324.20485696383315,12,35,173,175,0.012141753493235029,0.012282120585642368,0.010089004931138007,5048.694869821672,2340.6824652485675
119.69978031119776,9329.157867713466,1629.2017280604628,2490.83403771836,279.4643382151521,256.9213979586454,140.1139834039832,10,30,21,138,0.004321659295155466,0.02839947536816449,4.009644895461499,93.73953695948991,659.3896762861984
20939.818276618455,3526.8099916242236,909.7064203870907,2340.1326597964135,1089.782926895667,1334.1227436528432,400.9055511232555,32,35,49,87,0.020155797457860114,0.03578682405783326,0.00903073118780522,7362.633186900158,5243.318071858639
2208.0650381441046,1858.4563004082152,1504.8202969697543,270.20596740412407,256.70565355249164,1559.5932193177564,73.35930973634012,10,40,44,133,0.008610389255073153,0.026026858430107488,0.17263913536523962,1203.1614251206424,762.2059985091602
1380.8819867417462,5920.115331818549,1332.6341899811039,2209.4324018016146,611.7124860000413,415.7744268256993,173.9395175692518,32,45,13,22,0.019643769594932633,0.03324330239142445,0.28642160039985143,523.3871920356778,1414.327893621262
17611.859468397783,1284.8197102193487,866.3712111046383,2283.3181530515676,940.0547671290658,1999.6609063526216,488.12291757501464,14,40,139,19,0.008439224670905894,0.0011535630845123162,0.010739491962583345,7552.360071814482,2341.8577179900176
1784.534228263833,5728.202255464952,400.71454459699254,2198.0877416434837,1139.2471755021222,858.3303303693401,183.33230231965385,8,50,106,138,0.004546311562390683,0.005918782977452022,0.05054583665829564,1500.1757166922082,1238.2671685528157
1171.615442278301,5016.47581296607,1035.7098483659477,2243.4148442047117,458.800054833497,531.6298926481574,73.6208433077311,14,16,40,62,0.016407077649884194,0.025430970357320504,0.2677969915725603,341.3719245299096,728.0948601408755
924.7356339648601,2729.8567325029444,128.52085367044188,829.874794902852,320.658069315246,625.4056021304044,322.03330933775186,14,45,26,37,0.010979704987261578,0.015624964789564554,0.028525103594766916,420.07450735719425,595.9716148289839
5929.98468972393,1249.8292202556265,945.6996023268907,1054.4568456555635,860.9557874359178,1004.4619435026218,100.74751995824488,20,25,48,51,0.017052787375815125,0.01811858658680357,0.03449018178714712,1746.8344347736358,1569.7959303751277
7223.804271050856,8657.792681336568,812.9658992770319,1096.2316294013526,632.8167694659959,1389.9119817717103,227.3491605098278,20,25,41,114,0.013077787516994956,0.03636262870579085,0.023206567327456528,2644.24697563754,2297.9288635164685
4064.080402761931,4000.3347248844157,886.8847323351775,1144.4164021036654,850.6070569510006,768.0188624719002,207.24330039236384,28,35,23,14,0.019830368702524057,0.012070659210232038,0.05017699173872875,1179.2656274084231,1245.6165083623118
141.12334983778067,433.76635307017074,1355.7205391242271,2457.2448348361477,190.55564514294207,499.58672686289157,196.36212911109823,16,25,4,31,0.0014885455053250418,0.011536227666269072,3.5619678178671053,256.8937698471548,491.2696455173992
4055.626436326819,5501.076403090878,1750.4003290650815,1990.9344498431758,156.0288310154544,526.1252368224743,455.504113654163,20,35,70,31,0.02395816773555218,0.010610045711458824,0.11667182028675838,643.9642844770374,1696.4222278551715
15836.831035684912,6190.2644026525,989.9472527295779,2461.9028714247484,871.9341434807385,1673.7383801597268,138.55638932547322,32,45,29,64,0.01388540999736419,0.0306436634424589,0.013755765992416633,8205.909464756689,3917.340954380149
9887.477058835982,7242.020446208621,1853.1162637510151,318.6025498074469,907.5877021694588,1133.8996462101366,301.53791640587303,28,30,36,41,0.026032607027764717,0.02964824689273204,0.039914342005384414,2666.0571450669386,2234.6547910483305
8362.603819212327,7970.633100734284,1808.3209606560297,1237.3757500966474,1128.6321401747264,1863.5187444315106,375.1262303012981,12,35,96,180,0.005064013200401236,0.00949502475075232,0.04629880729311048,4769.374590328382,2289.389584258069
2217.2613509581947,1657.3327639176398,1430.2400716448258,2430.4384225305525,882.6406955110575,1248.9014765663412,59.99653622948126,16,25,22,122,0.0037009584271182165,0.02052349673220102,0.21612147152682845,1607.9574768040163,1610.1365978359406
3402.303377870749,453.1358770104343,655.9038917419851,2068.1958948225038,438.3679469274894,685.6599355838031,62.8292058300126,28,30,22,23,0.0336165863197108,0.03514461297060675,0.04111482085114171,965.1763573790652,1263.3679435781992
147.93136547064628,3422.4670629158422,290.75482207730636,2243.12418164905,713.0240827884232,163.25634543047988,155.00193139926478,28,45,10,16,0.017415077259552544,0.027864123615284068,0.42385914841669936,45.18854473877135,834.9162406393173
30033.01643788208,6348.734956642857,1531.2831080653536,2469.8066380138844,688.2205129740152,1568.2344042980299,246.05996103850438,20,45,154,35,0.03187819978993539,0.0072450454068034974,0.01129845459312972,9865.556105488327,3220.331194067876
3602.5821547270516,2755.734683315907,26.886207014573465,454.6953084376237,592.573728694703,1129.1241310712414,131.86005709228175,14,50,52,94,0.012297851937578872,0.02223073234870027,0.001538086411447042,1804.3522547079883,1296.2425729226607
930.5525374730697,536.2606455331852,1832.6384702607284,448.45312929951103,925.3575298968268,644.241692398053,389.88373616443243,32,35,5,7,0.009802719554687315,0.01372380737656224,1.1462770126160584,317.35870546648056,581.4962484592224
883.5432615847717,845.5854295122755,693.8812042857813,1161.3299570578743,617.1184710500669,364.6770611629136,297.7439601864258,32,30,10,8,0.020777051059415602,0.01662164084753248,0.24155480516695205,172.61728936283896,739.493806954973
7400.885257344241,6764.704072602293,401.1091233009114,1797.1412653869381,899.8957156000628,1364.5589914254272,157.2267853266129,28,25,22,38,0.009894983659005697,0.01709133541100984,0.013002742334266555,2886.7499571947665,1992.1672970065983
477.89711522129704,3294.5445868330958,273.8639877899295,2045.4447478184375,846.7575634865467,247.61430913020155,101.65926038218515,8,35,137,120,0.020771678651312027,0.01819417108144119,0.13863137895576616,126.51992745799507,669.574401507027
36357.246493594575,4859.305587824151,1120.9586539987242,2953.4807874940375,588.3477483803281,1771.0478856319132,227.0279413720482,28,35,82,44,0.031978144158632704,0.01715900418268096,0.00656740254050702,11086.268163486164,3815.2777751122267
23531.516044160126,1544.0540416575072,482.81752550915763,1920.475806988968,310.8726584595788,1882.9418838015938,437.98733114861517,32,50,38,45,0.023684758401897075,0.028047740212772853,0.004000989128884092,10695.517739438723,3432.0585919738446
2574.2421827303137,2812.3639864355696,215.49405294795523,1177.752863651065,261.02602274903745,1016.2321744370691,121.86992667530964,16,16,32,36,0.01706696739941402,0.019200338324340774,0.017293299827714617,738.0020785830746,649.0460228236528
6404.075815545099,9900.813124443146,685.6532118467056,1443.948109999826,497.5265214618922,1368.8261114119314,196.66908208850214,12,35,102,151,0.013303126775671935,0.01969384454045551,0.02117231753569459,2719.6712141979424,1549.5109890586796
3527.3341315931543,2275.9862431191514,1008.4311205468559,1727.4253370934612,708.9088564706059,721.406766206783,360.5310542344838,14,25,84,86,0.014717190520887108,0.015067599819003465,0.06533815985734506,974.1153636157198,1374.673538530541
1746.0860073571966,3806.7640051513126,1169.984422511735,1212.080940874676,656.7619149851273,526.9875714349763,287.87476018488024,8,30,182,123,0.01808083370448504,0.012219464536547582,0.1853965284933404,438.1598128947036,826.3599265355587
26005.426209253405,6222.880734302967,505.19710985249776,1625.9079578365152,822.7377038045258,1653.9587853090347,416.1913156780838,16,30,191,151,0.02265591133132475,0.017911217858796007,0.0038193562167306815,7737.967228817515,3447.9732111474495
11249.56461529792,7534.834014941997,31.46246798828627,2843.6828882479645,234.74555560740657,1908.4888983977035,152.30616729285504,16,40,71,42,0.01688663611141671,0.009989277699711292,0.0005863156476660396,5169.220332660676,1349.8955178228214
16184.260604023513,8416.878242536553,245.83382108391598,346.8521235469778,796.4999765996753,1373.4194306145905,451.5404132923731,14,45,189,200,0.032657395359610625,0.03455809032763029,0.002877203342245118,5586.5835923010045,2863.9424356414897
4002.8177109516914,8989.507656253743,1395.4582751688563,946.9510529259842,965.0868459228151,759.2390334633965,408.21680726771444,12,25,122,128,0.01902293834672413,0.019958492691644993,0.08293479918130313,1010.1545609206981,1395.6577622351447
32431.83517086022,1218.0342707380325,773.7486028290858,2944.733290892621,902.3843362945138,1585.3369619541031,379.20354031018786,28,25,82,68,0.022898208898063287,0.018988758598393947,0.004849336105558642,9189.61707830421,4493.406097547022
2993.3845114547885,5280.184160436973,1356.4731024511339,2208.1808816554567,102.58594189699033,884.1981977723163,126.64520272203254,25,40,18,13,0.024724331114643734,0.01785646136057603,0.11800003952222711,1162.9547399046437,789.2590243624658
6798.28922779966,7781.715808382819,918.4519296167689,2363.6616270988193,181.2797343120078,877.4981666348824,170.204769083595,28,45,33,22,0.03830138581295069,0.02553425720863379,0.026651431690623742,2273.3491399157647,1635.7164109141574
4687.270041117616,3714.432262808067,1697.6510075668098,1457.0577868706732,732.6734184289649,1030.1671519429951,443.6223303102215,10,35,146,173,0.010655610405975251,0.012626168494751495,0.08294146663122967,1842.7741235339342,1515.1784402506223
17294.781769034267,2598.2703536058193,55.40326326669106,1184.7656103967188,861.5588537474184,1281.3523368656377,448.92856956481666,16,20,177,99,0.028491859019875634,0.01593612453654061,0.000599611482742294,3990.254091822414,2609.7245957188215
9775.145690230282,9556.640450167988,676.5330021173772,2605.485571291903,1101.12335287601,1773.8843947765877,290.2364424607694,10,25,170,140,0.0055867799822477285,0.0046008776324393055,0.014611374648205609,4674.852168287011,1907.935622188546
5677.118757890458,1727.5703892544102,798.8618042040896,1603.7105060775375,215.6801231517634,1582.7923409972416,118.9113278740204,25,30,18,30,0.01744711036709525,0.029078517278492075,0.029011215864113312,2242.8417579385537,1147.9871707670245
1454.7074430872183,3064.144514426828,722.7913419771592,1498.9488938378947,949.812250488655,447.6077326121023,428.3620838751693,28,40,16,32,0.014918902136122817,0.029837804272245635,0.15017400190439684,403.73129159556316,1514.415182128836
12771.056651041119,7537.519591053471,1436.3876987491178,162.15371737239337,997.527443613424,1679.7121271227243,385.12383524536074,25,50,38,56,0.013778033649726847,0.020304470641702724,0.02432354772316227,5421.326050492342,2672.6160176297917
6072.675243448231,8518.51684420791,897.6596774161402,494.8545315218315,557.3837460538235,1649.9589125677892,130.1495158253287,10,30,114,190,0.009822623876309392,0.01637103979384899,0.028952803331450887,2395.3303303124576,1342.5468273689216
6965.162390277206,2687.512005512897,1594.537745809584,1059.5111710384185,986.2108039218941,1423.9385702374327,343.9361938728135,16,25,60,177,0.008439031494976221,0.024895142910179857,0.04890591653912006,2819.33774167189,2434.98628569923
3547.6039962583113,3066.277136781556,1650.9560978768404,2827.006580172653,573.2217980961384,1079.427076506869,205.88996360437116,10,30,105,131,0.007616191116642803,0.009502105107430544,0.11929011234523573,1913.919250858809,1211.0594978320555
1018.3860428862254,6445.7746337981325,1403.3453793419594,2462.655485298314,977.9642127047064,371.86989280226476,295.52720185453416,12,45,74,101,0.010429665621719163,0.014235084159373454,0.41008081941304847,377.34937056617633,1251.3753742254826
7870.0285196628865,1931.102271902806,961.9511707382029,1081.0920104660245,671.3012272867813,1577.8337064850216,121.46442868802993,28,40,20,40,0.01110487093604266,0.02220974187208532,0.027898803541648604,3838.10646214214,2048.9499870001955
1158.8189076396482,9316.771643930702,281.80288140671655,1754.3398799403124,767.5174847628693,505.443510514777,149.70875736487073,12,16,57,77,0.012034491003205848,0.01625711942538334,0.05015124457885111,332.0522923613164,754.7794899885098
1094.8339937185303,2060.5690154767567,770.0875981608928,2576.567223562342,720.6839919903217,467.5179512502784,164.4015964655179,8,30,132,149,0.010334268938999667,0.011665197514476896,0.1913293382873923,428.68330100643465,840.484943580771
2804.6989749044133,4187.914607534863,1684.8649241715161,1173.974562828957,1053.0156065973638,1388.310509095784,439.7380766547853,12,40,44,184,0.003284452026800635,0.013734981202984473,0.16334047011732408,2515.5145162827116,1837.6787883075463
3785.2607504342723,3961.355029118855,629.5057250520258,2618.6457093164213,254.188832889063,971.6854632931817,494.73648366825006,8,16,196,183,0.006953847169728826,0.006492622612552935,0.033045713008492655,1078.420776204507,1171.8166221772397
2077.9272301018095,9582.304405610907,385.9116984159972,963.0155240765944,954.9915084451939,819.3831703160504,332.5664206712329,8,25,130,173,0.008322391346567632,0.01107518233043231,0.039161572333367325,728.2333042773517,909.5792455070598
10179.28158266672,5528.271052520026,1892.958119309775,2271.958093643119,154.04997630538878,1435.2211847702806,298.90466367461806,32,50,22,8,0.020714725640878454,0.007532627505773984,0.03786292338297956,4011.2544431442707,1492.5471788250097
9909.528702462456,3660.7711362410532,213.2453108876459,2228.370719162927,356.04400960830316,944.374971549992,301.2420882025121,32,16,36,16,0.032160522930399844,0.014293565746844374,0.004099191986983847,1944.6893417306303,1909.457348828211
1971.4995806007207,1551.513948655328,1102.4438659236755,2613.93114284494,800.0792850509007,701.6734508327103,167.38951115106437,8,25,147,125,0.008542086579583361,0.007263679064271564,0.15249240626501148,792.4248724059316,880.5891264945417
1757.9961489084615,6083.600660263319,927.3889452609342,2364.3838846409053,865.7285528866895,321.7665472610304,193.02528672541743,25,50,38,25,0.032849355540333816,0.021611418118640674,0.12883259208586623,424.92249626107565,1570.534857351987
13051.53319936927,6367.891262942888,670.3606278072501,2489.425195267619,997.0412532524113,970.4047566662971,218.27546792768055,16,25,176,79,0.02736204059328232,0.012281825039030135,0.010368487858314717,3254.053057725314,2522.0017225754063
2327.7779582986172,6300.552134397755,1052.9556684184372,2363.931257633755,988.7775344938401,416.23828423636616,167.37261417771583,28,25,40,7,0.03838075375638721,0.006716631907367762,0.07992263221013313,471.54855539213514,1388.2597998173155
4636.310808331699,2404.1840040331494,1949.855180778842,2813.0777818630772,1173.6863073023883,1614.2150184978893,325.07990160429046,8,40,139,150,0.0028782113583760375,0.0031059834802619106,0.09193177145878481,4606.89393835317,1900.949322477929
12899.16905734203,9337.839660595764,1703.414397333878,952.6974742345715,965.6235556609167,1634.787551153449,395.3514572131743,20,25,62,41,0.012378858675855742,0.008186019446936862,0.028455998790237393,3827.6159357593724,1894.6052184870312
14589.167918949266,4414.299288850557,1150.1414867061417,1031.307191853191,855.4735365875999,1371.5375801824985,151.61580255731013,20,40,84,86,0.021991638529753606,0.022515248970938213,0.015922559988305697,5380.573793172256,2740.1908713471407
6610.276813672512,8487.44523792639,1250.1564260322618,1513.1838141991182,279.3195858271336,1961.3337917184344,64.39683485561467,20,40,26,70,0.01302119300685919,0.03505705809539012,0.03862984619230801,3384.95746973184,1519.717066356447
7202.23665621331,4598.214230395374,961.0220769313873,2634.482069653837,172.48235554704013,1949.3304713963275,127.03575684973691,14,45,58,92,0.01375744788252565,0.021822158710213098,0.026227075048223365,4450.946616704769,1287.620728645998
3880.0092342533185,1957.6485088729169,591.8573761723219,2732.5347095279617,661.4142710813202,784.1370711415525,212.07398575618134,14,16,84,101,0.013499527545841914,0.0162315747872623,0.030742825032549066,1138.7027540203273,1403.719730977646
7772.550103131265,714.0038220738613,538.9773161465249,1791.3591093310495,155.23768766625636,1279.0026944974395,431.1552205780844,14,45,98,176,0.016688495559315505,0.029971175698362537,0.01283418511576766,3677.4316478078126,2183.14702137792
1358.0152788199573,3164.0851920231494,1015.1621771139347,527.6317767816361,136.19919795166112,872.7345971290371,149.63779473147616,16,30,20,24,0.022662671501515033,0.02719520580181804,0.21402872517989532,441.2634282435683,425.31209484958674
818.4416601465402,7676.328945713826,1136.2125851071462,726.683404305425,692.9253132491347,353.38090764194783,257.4237717698695,10,50,91,114,0.028187474319411848,0.035311781015526934,0.39902458996688506,243.18045497082943,790.3225945973015
9992.852689276757,9469.979641826714,156.46713089489728,282.89853557190173,1036.031691909237,1622.1245539272593,490.3528257063709,10,50,191,181,0.01144012144682383,0.010841162208770226,0.0030982164045049053,4143.7840338423175,1987.3995922925033
11862.701398715217,9818.185205064683,1737.2981990430455,1068.4379128788837,947.316864001228,1947.3207095388132,423.25792759308047,16,25,75,26,0.00795341929222566,0.002757185354638229,0.03245655788151784,3939.149930177806,1552.4117438509775
28420.004000586494,1681.129950578178,741.0730486561207,1585.5809016819276,930.6691087272461,1533.0796052818955,394.47189624103953,20,35,148,83,0.027591614540720514,0.01547367572216083,0.005177754858189132,8296.871876164569,3672.827884965581
2735.7930364848075,7554.81125957663,645.7362546252313,1143.289796029994,926.0819773375276,922.3934208754304,70.1501013929342,12,20,67,40,0.008715313766627706,0.00520317239798669,0.05495915544861211,825.7841629661589,778.0775691559525
134.64866183955866,8521.96400019655,1582.4074418677021,617.299909273214,295.07308153981626,304.5351572605159,70.67027645457236,32,30,2,4,0.014280982620144005,0.02856196524028801,4.61859531609502,46.89968373154377,239.1196344656211
2127.7476335731913,790.0725984092339,383.9113862520746,1230.4213631305443,1149.2033254274927,760.0004930159909,450.34133540594104,10,50,93,143,0.008026853002692479,0.012342365369731448,0.0398330035499011,1119.7716209138189,1311.5812668407739
1671.849547019735,122.26921684775516,1413.6506972331858,1699.8972117264605,483.62860314760513,1180.8413837187766,137.65110497317164,8,35,70,171,0.00476444014743273,0.011638846645871384,0.24226278056210349,1291.7909895903063,841.6999630483767
6673.894733947598,157.37606854908088,716.2331526204025,1601.2521794236952,334.46303764984634,1082.6819440958147,113.20029827688296,12,40,137,74,0.030650411955951046,0.016555696968907865,0.022767154471136804,2282.9767458430547,1207.5196974737253
5869.196958035471,4075.4230852273154,140.96040524141992,1745.1931323084968,838.142254013455,1046.2616639537537,178.94961111789868,16,35,71,17,0.013736480396243185,0.003289016432903298,0.005570844332423907,1869.9538084736853,1209.6607988002477
2825.2714304725746,3255.8527813571827,1894.3097488196865,2735.6340855609137,421.1038231439361,1573.9318988402974,70.51049098157557,8,50,87,118,0.005294386992408971,0.0071808927023478,0.1758817906343782,2480.8284270796607,937.2186820186173
8304.748865040028,8135.598132887789,1973.030019331238,2148.340105835309,277.6688771778636,1103.312779746585,316.995489471645,12,45,167,147,0.02100100719517691,0.018485916513119798,0.045329190500490335,3357.468668404673,1921.0486920535714
4134.835880300995,8350.006402085923,109.024354506281,2644.5862656493264,780.2023767833012,1823.7603316678362,66.56050433298775,8,16,109,50,0.003541661321167292,0.001624615284939125,0.006210091995228433,1875.111108117569,777.3936422697816
4593.580689660311,7676.102955543996,165.03827154015104,1447.2307853191046,1145.1500986566334,583.2960265890438,127.8108576142814,25,35,45,38,0.03126272223336198,0.026399632108172345,0.007503932113322819,1232.393866593849,1942.2440063362164
11883.924380892297,4629.930745402676,36.41426825495255,2170.9648236711664,438.83879637226045,1260.0496559102378,214.62206581593264,20,20,75,55,0.025480329875338652,0.018685575241915012,0.0006234024459562084,3039.4237853197624,1922.5624802550033
3036.6899530536834,8334.74450121968,609.9516204872023,320.9436907954219,1141.7089904195652,1991.4241409790675,350.35533287779884,8,20,73,165,0.0018475608227898046,0.004175993640552298,0.048310296199814744,1847.264864972498,1163.4822568991572
3453.835613502799,8142.35986004971,143.68511170645436,675.6615793051209,830.6224615311073,817.7001848085481,487.43226936478845,32,45,14,7,0.01865178025578593,0.009325890127892965,0.010588051084192078,1090.562795454765,1019.1902854000416
4561.2695781096,7977.916416387219,1662.8710198761048,2081.7361610859343,594.1350185710969,879.3169946235762,420.41969491182425,32,50,17,20,0.011911149684167528,0.014013117275491208,0.08703064864034496,2135.3749884296813,1902.1682784562113
3993.049205575236,7586.124443883306,349.50592772205255,2738.367039995062,524.6512287534815,1431.4568877535557,50.25708958716897,8,40,136,146,0.007928028832000207,0.00851097212847081,0.018721316474174677,2252.433207220221,1026.3598236667397
11869.200950690629,2495.299106989069,993.8790776989144,1582.565978467247,497.499646456264,1642.2903805508151,459.2024126776687,12,16,157,98,0.013499755342366793,0.008426598876127043,0.016612102306105346,3222.0793983211297,1525.1121543334002
6137.0158058141,9062.380780350926,1253.5526090164922,1580.8365158158904,236.07085066154337,1704.6383736109515,170.20095479328103,20,16,28,36,0.01393397357712444,0.017915108884874284,0.041872894943336375,2011.9750060273552,977.5515142659489
12831.368736663437,8871.54780560508,1116.8694450796363,205.50333986139805,759.3310131085397,1546.3822666889382,164.82621262580756,14,45,132,124,0.018763731945112175,0.01762653606965083,0.016141663070365228,4977.270388104801,2182.734995027502
