MRd,MEd,MEqp,b,h,fi,fck,a1,d,n1,n2,ro1,ro2,Wk,Mcr,Cost
1222.800475123496,1995.4573676397763,1335.4495732490925,811.5327820277872,531.1429370416115,28,35,71.34474394247114,459.79819309914035,12,0,0.017142324479708475,0.0,1.061198477494977,153.21410332120794,503.69196360437894
2760.0329532012547,1304.2490720460924,725.1818072211089,1281.764013431472,771.4519053360892,25,40,66.5645645328652,704.887340803224,20,0,0.00992848454540559,0.0,0.06191364862893112,527.5383247170771,926.2413404982506
1585.5416296957037,1825.877158945423,1828.9159551334185,732.5479809434129,665.0898326823494,28,40,56.33619163048386,608.7536410518655,11,0,0.013902158791898619,0.0,1.2734373012780136,238.05468030378333,531.7846307389832
1578.3035506438157,1147.3935832696288,862.8295419616579,927.6243196086393,700.5770135059427,20,25,63.75883425525455,636.8181792506881,21,0,0.010151755693217794,0.0,0.25944325374120886,230.22249173026015,517.905082981019
1749.615057384782,533.9477033640048,734.6336676190942,1913.435690885076,434.66090295395446,20,30,59.72353535234803,374.9373676016064,42,0,0.01586480413540412,0.0,0.1447997960025961,214.52476699416707,889.5156694302559
1023.6999173633909,641.3102703070286,1482.4909923658465,1141.2162460552493,363.34336493495084,20,40,44.165442309571084,319.1779226253798,29,0,0.02197165095691228,0.0,1.8440422965767476,117.99582122055007,582.917941214316
448.07809649585573,1388.4480238563362,189.1356057202362,343.11550060713955,496.43041060119214,20,50,41.789683731816794,454.6407268693753,8,0,0.014755065562701281,0.0,0.1677560222225654,73.00782516397702,208.3571294260941
525.1353477320284,1957.615607806471,253.96476204623667,100.36808244727186,912.2136892711098,32,45,52.930443016485874,859.2832462546239,2,0,0.017568214343211912,0.0,0.210307751324759,71.91175350845032,117.50475582759287
1046.0171105154745,1598.9481037318424,1765.6125084903172,325.7128503455036,919.0025047218297,32,30,70.94943370319056,848.0530710186391,4,0,0.010747272017366687,0.0,2.652863410746467,160.0419622384921,260.32241013704777
166.21788805680438,218.78069343923312,225.22645447291413,1061.3581709102086,215.78720925133342,25,25,52.20198123928242,163.585228012051,6,0,0.012859778344985359,0.0,1.5472251972762645,23.34410850742314,206.77001279487632
821.4119494839282,1866.667520578408,1528.9897185291686,731.274896975647,853.1831428658882,12,30,59.36462817614073,793.8185146897474,22,0,0.0039879722060213885,0.0,3.4629089095203454,277.2872656005135,377.92205765843875
374.1372604420922,1030.0100695956246,419.1145838601488,969.7179555332482,707.2689789065171,10,35,50.80052752121458,656.4684513853025,17,0,0.0019467435989849239,0.0,1.2467836575104168,269.45948946130613,394.9976123519087
3866.2037010396775,855.7699565416584,327.14116471829186,723.3702428446518,942.3177016791693,32,45,47.28600311720898,895.0316985619603,14,0,0.016518092160027066,0.0,0.004146368897927138,548.885484806171,846.9800587614052
207.18525375395927,476.2532982993026,122.4417614697674,422.1870933880409,372.0409741968413,28,20,47.49388930638158,324.54708489045976,3,0,0.011760654007251297,0.0,0.26854838281402404,25.387497862441233,127.29490533526459
903.1795376254863,233.2295059672849,1401.2907561473985,1713.8641854233554,361.0254197976985,28,40,47.08697536375402,313.9384444339445,12,0,0.011941888310306892,0.0,2.397112372634262,154.09987720719408,628.1142549927114
636.948080230338,1250.5540917459346,1261.0177367230333,1110.8302125560463,362.2226262961955,32,50,71.15168739188252,291.0709389043129,7,0,0.013991511045589886,0.0,4.137857736483596,113.67397151693324,480.2542612935864
943.6042821203845,957.6152603387677,1153.0793870991251,799.1888259457044,779.1913931385452,32,35,69.5550987775128,709.6362943610325,4,0,0.005166022335608803,0.0,1.500326107458526,284.06583619410287,436.8231715484579
1275.8558327055555,1427.5065378078282,1725.789548511819,1014.5181994425551,559.3937145726954,16,35,48.15766553194975,511.2360490407457,32,0,0.011337111044637143,0.0,1.7515721534521893,205.21900480795958,534.6828404714108
1985.399858742238,1418.342344089736,925.0587043165463,1578.5875300470798,444.7794958158906,25,35,60.87117169508127,383.9083241208093,31,0,0.021672956860389576,0.0,0.17232492836514182,219.02029958388434,944.528170074993
3455.8345502301386,1894.5268658570385,499.96655899095106,1778.3820572624197,755.4784417127449,32,45,50.72954468755638,704.7488970251885,15,0,0.008979123671796867,0.0,0.016566047334727822,756.9993783854618,1275.3961274569401
958.6245623961318,810.0141412741824,125.11315672581044,1539.3257474734744,377.4271902580261,20,40,47.733264158846,329.6939260991801,24,0,0.012977690026155559,0.0,0.013449348994319363,153.6934052279857,613.216946725986
1676.242525193667,1597.507829787998,1150.1815951956544,1674.296002912251,926.0971547481786,8,50,48.036434705703414,878.0607200424752,89,0,0.0028851677671238997,0.0,0.4608216503089259,1034.3077932468898,1181.6649423460904
1608.3006640842477,762.7763274081693,1677.2496524296523,353.8733156230747,810.811167634895,32,45,46.15148163959694,764.6596859952981,7,0,0.019620964003980865,0.0,1.0011901419154943,206.70002411983958,391.15131571166637
1371.283204231022,226.82248313922685,725.6800115851394,1741.1088584101183,704.7972025800517,8,35,52.23433125349691,652.5628713265548,100,0,0.004096186845849986,0.0,0.27154130277720917,499.5893286840355,809.5997079814024
1861.379256710627,1902.2786095639935,912.571883086088,1236.975112145695,496.9127806488881,32,45,55.12186869888773,441.79091195000035,14,0,0.018317944757354335,0.0,0.22017738783896287,250.94375244151166,806.7945534829928
5173.153981397813,1692.4786704563976,1812.900044183232,1375.9000821146396,859.9260580677472,28,30,61.94782220489053,797.9782358628568,29,0,0.015092317603492835,0.0,0.09913567594670451,635.187135068388,1229.7360839678904
4089.6738805376162,1918.858437577122,1512.5350813010932,1251.9398266646226,754.0680797592188,28,50,45.71554714854911,708.3525326106696,24,0,0.015653922276548965,0.0,0.12451460476157479,637.0912442599911,1187.758423774199
2444.6400158372576,157.2665948508185,971.0178064590605,1810.049136907867,892.2766095265646,14,30,41.772155001342334,850.5044545252223,45,0,0.004289123915068171,0.0,0.1473405497184638,760.3996087606265,997.2866489659989
3903.4569495507317,719.421632226257,1703.3216220779923,1589.302582273625,821.3252730097543,32,16,50.90142452903028,770.423848480724,19,0,0.011706354274443012,0.0,0.12824815466479778,421.32084454261354,990.6040145330792
4087.961308489161,1130.4936383057548,196.8008691850124,1364.0050143713404,992.8423577750659,32,30,74.04071792240543,918.8016398526605,14,0,0.008314221866463932,0.0,0.0011225256793369104,753.477841656497,1049.0911076701445
1485.5604193211234,1419.0586549479374,1379.2847374906307,1305.0705384333874,441.54488831603936,32,40,53.78768142649753,387.75720688954186,13,0,0.01814363678481734,0.0,0.7893417846926551,190.66983597671768,724.166806502587
1118.4953215636933,1771.3168416595959,1463.3646856318346,1295.64439935015,618.8654383123303,32,40,57.41265964844523,561.452778663885,6,0,0.006018094969818292,0.0,1.7408687948267514,321.56656524374864,628.9589385102578
2525.44040925027,1613.661183830626,68.009618706163,740.3694458998377,730.3657561947107,32,30,60.2045685308473,670.1611876638634,14,0,0.02082231361281009,0.0,0.0002051535498058703,264.0092259918256,683.0154487498326
1795.4008021200532,475.32229559034795,140.49164385265235,996.5120361598167,600.8460028973836,28,35,46.6007014096012,554.2453014877824,14,0,0.014397538705465186,0.0,0.003659903166071055,245.09890269024854,635.5758162994447
915.7576251493077,413.2778073935115,587.1412671240231,335.26632614481673,646.0709580548353,28,40,59.594418210158054,586.4765398446772,7,0,0.01989911809237276,0.0,0.35881546272651343,110.68694020009166,287.018036546995
372.41239707229505,1285.1350375367722,440.2973724684654,209.6146312949228,529.2949595329451,32,35,74.19450200014906,455.10045753279604,3,0,0.021746618762325875,0.0,1.1506243986933962,41.0583157246481,149.57096705470116
988.238625960911,1701.5293177884028,107.11249842607383,1067.5723773730297,505.798382584839,28,45,60.54158713602408,445.2567954488149,9,0,0.010262984878694627,0.0,0.008947486029498034,200.87777989615608,539.560660312788
597.5171461311559,428.17492151321824,119.36180203175479,1379.2896841728848,430.42506072521235,10,16,42.8677595818263,387.55730114338604,53,0,0.007011528658162713,0.0,0.030912620024798634,91.03732982341215,341.27857624778574
342.83977115325087,1281.2404696820668,394.9317431695189,1337.8696382686478,192.793419169358,25,50,46.784902395734264,146.00851677362374,14,0,0.026643540240656467,0.0,1.2397463342396615,40.75535352942617,434.64238844696513
2004.1613931570503,574.7130233865996,825.1834128980669,1603.7169581315059,749.9093161842311,32,30,67.28427314498083,682.6250430392503,9,0,0.006018605490221093,0.0,0.15934638695514913,483.0615383689619,823.8418902961118
2567.4701521071543,944.0354532870316,946.1233306402984,1534.4779770201696,492.0459802941494,28,45,73.54833025359135,418.497650040558,28,0,0.02283482183125865,0.0,0.11747884299591073,307.14998979875094,1123.697485050444
2526.754013900366,1659.9565600552676,817.6807717945916,1794.97745682551,673.99435656841,16,40,63.779180735140855,610.2151758332692,51,0,0.00847587930858806,0.0,0.0976655362962766,548.6658788653067,1064.7920423476512
518.9869538992132,500.16926393274616,611.0041529372644,879.5284243612053,708.6213339488784,10,40,59.05320774058165,649.5681262082967,24,0,0.003024384617206331,0.0,1.3983294667209465,272.9295237883426,416.2079532386294
1524.3005857744772,307.00672988395854,1501.7847259287703,1792.4267961104974,762.2471714072991,8,16,53.32428029387237,708.9228911134268,107,0,0.003936555545296219,0.0,0.8916825051536533,356.40190812834817,620.7152162064348
3048.78026816636,1752.2439553911354,1176.5125339198432,1303.7966862078674,952.895855650778,25,16,64.97668293985154,887.9191727109264,19,0,0.007507030643858438,0.0,0.11828212505609144,431.93379648967255,738.3175827311205
879.3467333494078,1163.4581925029747,401.44601664031836,1885.3581090915504,389.86069795790024,25,30,58.58201902817753,331.27867892972273,14,0,0.009349634319596421,0.0,0.19360401114140846,156.09679818989724,599.1228976958241
1898.3248688721167,1173.8506019050383,1738.6888923818478,707.8270252639592,939.2379092189411,20,20,45.56103848002129,893.6768707389199,18,0,0.008505887305364172,0.0,0.715607323483258,272.0937692449068,454.07432565262695
442.9224904613309,1577.5564448162263,535.9756939594456,1099.1289010290889,566.4735559530749,14,30,38.945764528383876,527.527791424691,13,0,0.0032141122235842604,0.0,1.454463787382678,181.1585042342978,358.3290016766826
1389.4308828967296,90.22377507030603,1614.147081281974,905.6981397662632,810.9067055717348,25,16,56.79110226149268,754.1156033102421,10,0,0.006683678193443301,0.0,1.1442002573354138,214.0262337439154,412.7535584604676
374.5005034757052,1536.08460036404,671.3176290985466,806.2071205043039,316.8801495032533,25,30,48.12349074002455,268.75665876322876,8,0,0.015371569812744491,0.0,2.796510778707243,47.1712607411413,268.3109561975478
1656.5105681763569,1181.7266326078538,119.44139247697494,676.7851649457917,649.6109438480019,28,30,53.6577763977821,595.9531674502198,13,0,0.018207282603857157,0.0,0.0027071400804843937,184.34863506961608,510.4277564788349
3050.413739490962,1732.1580992702009,843.2216784641444,1398.2797631071342,831.7389470320433,25,20,64.53987536807705,767.1990716639662,22,0,0.009285632019489693,0.0,0.06034907448924244,419.52007035250966,829.8409570719188
2062.1497732412217,522.416824742922,398.6950105212377,1265.1739198829057,750.9363499141807,16,16,40.281899139061295,710.6544507751194,40,0,0.008465185508605751,0.0,0.026972099713800764,266.884113157455,600.2846315940885
1983.6618424441026,478.62824068217054,342.7750168830727,1241.213251508152,774.6714293301993,20,25,46.76283230006495,727.9085970301344,22,0,0.007188008978319643,0.0,0.02430992173086058,365.3988107579328,654.8527775215557
1126.555079961168,1892.9754578871996,95.91086845299039,522.5358802706874,695.7021933115675,25,50,57.73924223214214,637.9629510794254,9,0,0.012152703961952746,0.0,0.0045916081987574615,210.42156525248566,407.9281250873487
748.873942929313,950.0559422147745,587.30692661644,206.92909520454688,908.8263182300427,32,25,53.00103165332641,855.8252865767163,3,0,0.012829467734640415,0.0,0.5081588293496887,92.37916974559454,169.56330056788613
1096.808890590269,1348.6633012576735,257.6767690607264,1463.0085369947683,476.15157698603844,28,45,72.39637175981946,403.755205226219,11,0,0.009723140062541099,0.0,0.05151320469544268,237.57404228477674,681.4486425287877
1713.2989786132223,1984.9966152202321,1574.359223619929,1118.068361351837,785.5413994289313,32,40,47.27002345504212,738.2713759738892,7,0,0.006409888009395884,0.0,0.8394076720891889,456.620206312973,702.3370825507656
