MRd,MEd,b,h,fi,fck,a1,d,n1,n2,ro1,ro2,wk,Mcr,cost,Ac,u,h0,fiRH,Bt0,Bfcm,fi0,Eceff,alphacs,Acs,Scs,X_I,I_I,Wcs
1167.4003571628725,451.7933674295032,1179.6525083036875,1110.5282015893517,8,25,44,1066.5282015893517,52,46,0.001995214,0.001764997,0.13522179467403564,661.1859009536835,716.6222270991507,1310037.378546862,4580.361419786079,572.0235843782152,1.3613959458997125,0.4884495453790254,2.924504620055724,1.9447172858504749,31000,6.451612903225806,1341818.1351973703,746058237.8196319,556.0054811078351,142942597234.93835,257775907.01931015
1931.1361832341186,304.57839978409623,1449.581682638122,390.8488820957407,28,40,54,336.8488820957407,26,7,0.028257109,0.007607683,0.019506564,188.39609895082035,1103.0690980802265,566567.3801655727,3680.8611294677253,307.84501791161125,1.4590952722311397,0.4884495453790254,2.4248711305964283,1.728192129780873,31000,6.451612903225806,697663.0013489197,147015019.4736615,210.72497637026822,9671236692,53692132.942270964
3035.236322753705,1485.4507515680493,384.77113724837204,1347.6659161598548,32,25,56,1291.6659161598548,7,6,0.010856832718914008,0.009305857,0.2350933360791204,399.93314243605744,616.2162946065197,518542.9471916965,3464.8741068164536,299.3141633466947,1.4484824973513337,0.4884495453790254,2.924504620055724,2.0691180690929647,31000,6.451612903225806,585995.9817152245,398069152.53990066,679.3035531997039,104212093596.65147,155921547.01096597
2606.1951903876293,1437.760596,1720.9210739719135,595.4836799046849,32,45,56,539.4836799046849,15,10,0.011772000738416317,0.007848,0.2919203904108233,491.18252491445395,1396.9991554103053,1024780.4139543175,4632.809507753197,442.40127388760766,1.4048532229751827,0.4884495453790254,2.307657474337976,1.5835143698623877,31000,6.451612903225806,1154497.788038025,350013918.9683074,303.17417893292594,37828829904.92085,129413617.34449962
972.1380905504056,137.7479425909887,676.5830664,443.63186328814385,25,35,52.5,391.13186328814385,14,3,0.022895708,0.004906223,0.015123725,99.63599647,475.5262671564284,300153.80639722163,2240.4298592905575,267.9430513323606,1.4653436105019428,0.4884495453790254,2.5619759815877585,1.8337251379049209,31000,6.451612903225806,353991.58372688544,84419298.09668072,238.4782632623622,6367888640,31039614.411848184
6353.963611649042,1137.4082140698529,1710.665972447606,734.3498081325189,32,40,56,678.3498081325189,30,8,0.019206264,0.00512167,0.026471103,764.5278347288984,1881.292025119183,1256227.2286457282,4890.031561,513.7910514212163,1.377427460560002,0.4884495453790254,2.4248711305964283,1.6314625521634571,31000,6.451612903225806,1453397.6372529636,569172154.5,391.61488907340134,74677609433,217887367.99187228
4284.022003289125,429.03540970074243,1743.437949372941,657.2575525786306,25,25,52.5,604.7575525786306,36,30,0.015421631418259543,0.012851359515216284,0.007862521,451.5150206795017,1725.1041666606855,1145887.7596775657,4801.391003903143,477.31491092729226,1.383871839824277,0.4884495453790254,2.924504620055724,1.976823492396548,31000,6.451612903225806,1354905.0128397897,450507656.20680267,332.50128380776226,57167405851.46957,176031723.93818828
3835.2246199192127,289.95472801203044,1092.3093867260282,918.0414040590523,25,25,52.5,865.5414040590523,22,20,0.010769229824119713,0.009790209,0.003990012,518.9096762243213,1207.2271371797942,1002785.2430568453,4020.7015815701607,498.81107697887813,1.378276380595733,0.4884495453790254,2.924504620055724,1.9688305302338538,31000,6.451612903225806,1135796.222341897,523928822.9931277,461.2876964081105,92404386939.68774,202306813.04136145
1398.0020401606396,437.13154745056397,1650.5101167019113,388.4724849374957,20,45,50,338.4724849374957,35,32,0.017149026156114272,0.015679109628447336,0.083904061,213.9903264073719,1203.4999531749086,641177.7664496675,4077.965203278814,314.4596554841322,1.4632410827872848,0.4884495453790254,2.307657474337976,1.6493276616183532,31000,6.451612903225806,776975.6424435489,151793858.02582383,195.36501498095856,10887553058.855494,56380796.97955736
9220.256204567713,1138.988596612797,1540.6195879295146,1160.311274461225,32,40,56,1104.311274461225,25,21,0.011247601,0.009447985,0.011558923,1624.2605471047857,2424.1496913455617,1787598.2775304222,5401.861724781479,661.8452558049274,1.3419231333654125,0.4884495453790254,2.4248711305964283,1.5894102612688192,31000,6.451612903225806,2026278.2458444443,1186435481.7840476,585.5244629987155,266073266432.29178,462907744.44751936
1103.095853,617.0817018868385,1435.7066034721347,355.2516270520729,25,25,52.5,302.7516270520729,20,13,0.019248554488604946,0.012511560417593215,0.2931596118678558,103.53613364601993,837.3893741359822,510037.1068528811,3581.916461048415,284.7844791464483,1.4559835225452558,0.4884495453790254,2.924504620055724,2.079833080695691,31000,6.451612903225806,614545.7334339932,111933037.0153239,182.13947461624736,6987764159.365125,40365532.17692537
10246.624331806304,1589.348701593309,1509.7759369945647,1327.9672212686166,32,25,56,1271.9672212686166,24,20,0.009627227,0.008022689,0.020793903,1476.486216730029,2185.600958631943,2004932.955788894,5675.486316526363,706.5237563698321,1.336831214818861,0.4884495453790254,2.924504620055724,1.9096272319252523,31000,6.451612903225806,2233235.5341762193,1495450359.3723507,669.6339622430297,378960489612.0868,575636251.7260548
469.69993050548396,252.42501103281398,849.6190528244632,306.8316122916881,20,25,50,256.8316122916881,16,9,0.019281708381136714,0.010845961,0.26507578780209634,44.50613628493712,411.3666754131491,260689.98381186696,2312.901330232303,225.42248595246718,1.4929340778148315,0.4884495453790254,2.924504620055724,2.1326159494642827,31000,6.451612903225806,311360.83306331525,49234919.88921134,158.1281736845797,2580237270.802595,17351564.26086339
2571.5302659197314,172.85977663934548,1336.2961290012588,578.9581411960542,25,35,52.5,526.4581411960542,25,19,0.015862076196703406,0.012055178,0.002797885,331.8143820778151,1229.169291710789,773659.5229340513,3830.508540394626,403.9461156530133,1.4058324556677122,0.4884495453790254,2.5619759815877585,1.759253116582973,31000,6.451612903225806,913004.3583755341,268798627.1502555,294.41111062001534,29413676588.93924,103370175.85245577
921.0333392837111,333.74793974812445,1167.685168179702,427.44509443474317,16,25,48,379.44509443474317,31,17,0.012487786,0.006848141,0.12227497224639645,114.40324235551583,577.0015486975174,499121.2969826217,3190.2605252288904,312.9031582439879,1.441893831480768,0.4884495453790254,2.924504620055724,2.059706338106272,31000,6.451612903225806,561385.6365428014,122990361.32438315,219.08355561392435,9293399972.326525,44602281.32754584
1082.872957828133,281.89187562057356,1791.0341844884865,327.4873917,28,30,54,273.4873917,18,16,0.01889644,0.016796835436992053,0.056588888,122.38750555583884,1081.4776440758408,586541.1135695376,4237.043152428191,276.8634127473538,1.460291263693229,0.4884495453790254,2.725319874996811,1.9439123555421214,31000,6.451612903225806,721609.3293341981,119030912.97729705,164.95201508428724,6867777671.056585,42254048.39841233
3834.6884846270477,1757.7176550157415,863.0057693818256,1055.8288138154062,28,35,54,1001.8288138154062,15,12,0.010136545968303821,0.008109237,0.20193906892652558,667.9998489430067,1103.9802034902227,911186.3578,3837.669166394464,474.8644650150161,1.384531006,0.4884495453790254,2.5619759815877585,1.732596567597871,31000,6.451612903225806,1018446.4114977306,543300542.7077669,533.4601178561642,108706010220.1839,208102076.2941463
4502.429731399227,1695.4275176218644,1463.1392755153538,818.2816214468785,28,30,54,764.2816214468785,24,8,0.012343227122360113,0.004114409,0.13219272364872456,609.1003309874332,1308.2108897125495,1197259.9787713147,4562.841793924465,524.7869783105325,1.371929167463957,0.4884495453790254,2.725319874996811,1.8262863894815808,31000,6.451612903225806,1324383.0053733482,564432423.8913283,426.1851908407816,82454234943.49353,210290705.31460077
1822.401043830326,947.9770848043374,999.7500438,587.474296,28,25,54,533.474296,14,11,0.014677553714261004,0.011532363632633647,0.2608411157953784,200.07622009106183,836.8287177607548,587327.4531487159,3174.448679608198,370.0343035447692,1.4178694221172066,0.4884495453790254,2.924504620055724,2.0253881191396443,31000,6.451612903225806,686642.3176815545,204549491.56776747,297.8981725,22587957581,78003522.20544617
1290.3927971610722,601.6217228705932,752.7140371463388,513.7165701608282,32,35,56,457.71657016082816,9,7,0.018718832,0.014559091938968904,0.20690450831507703,150.61690091418328,695.1914135924117,386681.6734747274,2532.861214614334,305.3319078389421,1.4455165662066127,0.4884495453790254,2.5619759815877585,1.8089136539129531,31000,6.451612903225806,469700.7928883002,122730924.9064866,261.29597131779445,11844004101.356901,46921701.93575219
6418.621537464581,1929.7857397461528,1263.6833483805979,885.4162706871707,32,45,56,829.4162706871707,24,8,0.017251041441539737,0.005750347,0.083060199,882.4794176131413,1672.4590395998505,1118885.7976526257,4298.199238135538,520.6300293040736,1.3792587051630025,0.4884495453790254,2.307657474337976,1.5546648885909893,31000,6.451612903225806,1284924.0364797714,600950493.1144018,467.69340136307943,97124748426.56665,232510009.76729426
3852.5518692998508,603.1377315601954,1949.0550660164247,898.9705073041761,32,35,56,842.9705073041761,14,14,0.006426112,0.006426112,0.019149871,1003.3234050278498,1754.3100202266137,1752143.0214605597,5696.051146641202,615.2132332918915,1.3527329510919945,0.4884495453790254,2.5619759815877585,1.6928046087702304,31000,6.451612903225806,1897426.4804343123,852865222.8442055,449.48525365208803,140493567571.41672,312565465.5628858
1093.216503309711,171.04205235394195,1318.800213451996,372.53311448839133,32,25,56,316.53311448839133,12,12,0.019643876361986255,0.019643876361986255,0.019135622,107.34103000322078,951.2247601710284,491296.7509052273,3382.6666558807747,290.4789628331285,1.4529841709359288,0.4884495453790254,2.924504620055724,2.075548588047855,31000,6.451612903225806,615825.4300255866,114707682.71429235,186.26655724419567,7795058618.067645,41848943.43566094
2402.2059070201885,1347.5800761116625,1562.8690713552746,577.5953376746409,28,35,54,523.5953376746409,19,18,0.012960246725309316,0.012278128476608826,0.2913296925506137,370.1425750196443,1339.883311534845,902705.8890107023,4280.9288180598305,421.73365985553556,1.400044680445264,0.4884495453790254,2.5619759815877585,1.752010317800569,31000,6.451612903225806,1049691.8885193034,304081326.3487475,289.6862685846653,33198956729.28562,115310562.5822106
1756.7804036296407,50.61396984770423,963.2654546471547,1398.3722516468051,10,40,45,1353.3722516468051,39,28,0.002273975,0.001632598,0.000298092,1178.8597226317413,945.8134572227041,1347003.6827485252,4723.275413,570.3684689479037,1.3624158887850109,0.4884495453790254,2.4248711305964283,1.6136824382182515,31000,6.451612903225806,1380953.1517469955,969189582.4356377,701.8265472724762,234018665803.56876,335970295.03437346
2109.2276678591993,1096.2294397676474,1198.3046895993666,567.5555465313432,32,30,56,511.5555465313432,13,8,0.015372962193252659,0.009460284,0.2613814114757093,250.19093828438818,965.5703550850234,680104.4730166402,3531.7204722614197,385.1406012215672,1.4123330565450931,0.4884495453790254,2.725319874996811,1.8800712892132505,31000,6.451612903225806,789067.0672469545,229829042.2251461,291.2668032478112,23865251143.33825,86377935.12581632
1312.5885028290572,683.4683525766624,549.0241942562161,546.4094066264157,28,45,54,492.4094066264157,11,6,0.022578182,0.012315372260317686,0.2658621149615837,154.76657658535774,587.1920940007612,299991.98420708504,2190.8672017652634,273.85683985352495,1.4888442484195594,0.4884495453790254,2.307657474337976,1.6781868904898307,31000,6.451612903225806,367526.0920894153,104763914.03205389,285.05163656942733,10657360622,40776903.70483759
6163.025866896582,1624.6421722566577,816.7040696511209,1464.2389524258142,32,30,56,1408.2389524258142,13,12,0.00874292,0.008070388,0.063424992,1083.773879466501,1323.2792961096966,1195849.9113878566,4561.886044,524.2787302503347,1.372049314258505,0.4884495453790254,2.725319874996811,1.8264463266422057,31000,6.451612903225806,1325567.2854715642,973981804.4452542,734.7660244,272947487480.70663,374170825.2646702
5716.908760860147,1135.8202859949813,1321.0751566501262,789.2743882081286,32,25,56,733.2743882081286,24,19,0.018511667621927616,0.014655070200692694,0.035824471,526.9811779454867,1769.2580049078072,1042690.7860419861,4220.69909,494.08439875869954,1.3794788197041694,0.4884495453790254,2.924504620055724,1.970548181976833,31000,6.451612903225806,1265804.669465963,508319028.6,401.5777795902573,79653680077.38594,205453641.60225523
6912.736714458525,633.0476748920912,1586.8001952575205,983.8723100219569,28,45,54,929.8723100219569,30,3,0.011832219441032793,0.001183222,0.005440213,1224.678037030108,1727.166312115776,1561208.7736513088,5141.3450105589545,607.3153116,1.3562951625525304,0.4884495453790254,2.307657474337976,1.5287809748041663,31000,6.451612903225806,1692304.3948346558,879478772.6048046,519.6930146191181,149776874566.7944,322670304.44951296
4435.884697,1455.3467020382757,1417.3035046284451,773.9711176715226,25,30,52.5,721.4711176715226,31,17,0.013872156418109235,0.007607312,0.10158373722423657,552.7921018548333,1413.7223383207804,1096951.9775570438,4382.549244599935,500.5999551,1.3778252565756182,0.4884495453790254,2.725319874996811,1.834135153,31000,6.451612903225806,1248964.5253113885,498161318.70615315,398.8594620667492,71590209013,190850398.65754384
4874.760611479201,1004.3699314478902,1500.8825934896374,737.5798994073996,28,35,54,683.5798994073996,29,13,0.016130511840003983,0.007230919,0.037415636621498535,603.7165637631124,1562.112454413898,1107020.8323284038,4476.924985794074,494.5451781484568,1.3793609266307971,0.4884495453790254,2.5619759815877585,1.7261267509402116,31000,6.451612903225806,1273869.8047435726,489798906.79556215,384.4968339556158,66406414052.90784,188075896.44079417
3640.8195429441153,308.7392774219347,1972.5205620533675,468.05222263205627,32,40,56,412.05222263205627,30,8,0.026133359,0.006968896,0.00467261,369.5136297320446,1698.1504976551141,923242.6332565115,4881.145569370848,378.2893257885412,1.4245560705800042,0.4884495453790254,2.4248711305964283,1.6872829598326127,31000,6.451612903225806,1120413.041863747,282527817.4,252.16398490151826,22735169403.424633,105309903.13516593
504.8323237,86.42934265349587,460.03280997642753,419.72286514203296,28,25,54,365.72286514203296,6,3,0.019134,0.009567,0.024850540081105352,46.89019709221905,293.91770076551524,193086.28906264657,1759.5113502369209,219.47717363306262,1.497345433951394,0.4884495453790254,2.924504620055724,2.1389174523875534,31000,6.451612903225806,228839.64029446847,49882137.588635415,217.97857016576148,3688094666.693268,18281035.739459448
4663.459701265499,1887.4480241898618,1995.0939041887539,775.5316818657274,25,35,52.5,723.0316818657274,33,4,0.01046938,0.001269016,0.15214050765958112,783.6670633876256,1481.960234111856,1547258.5309955645,5541.251172108962,558.4509645704035,1.364300336940494,0.4884495453790254,2.5619759815877585,1.7072799891917365,31000,6.451612903225806,1664434.8698895387,676202108.3548864,406.26528594643236,90151183184.86569,244135898.04301792
5973.713083186972,785.5039097700708,986.3244859900722,1111.5335968926815,32,30,56,1055.5335968926815,17,13,0.012470858468641799,0.009536539,0.014205392975954415,802.4153806,1435.5259648093347,1096332.8036158702,4195.716165765507,522.5962673839948,1.3724481489800693,0.4884495453790254,2.725319874996811,1.8269772479469784,31000,6.451612903225806,1251993.6525163194,706189053.8139242,564.0516246984081,151670217577.6657,277032350.43481153
4826.990920065958,1796.441008960827,1874.5063495808395,591.5486370123501,28,30,54,537.5486370123501,37,24,0.020546142421132733,0.013327227516410422,0.13211798909841518,468.89183573987617,1965.7401872492728,1108861.6761655414,4932.109973,449.6500208608137,1.3915883072893585,0.4884495453790254,2.725319874996811,1.852456267886028,31000,6.451612903225806,1351189.9456256677,412133412.8586069,305.01515659796354,46385184472.12702,161883994.86525786
575.5456517944262,194.48338280107356,1049.5520967106045,302.57465773785515,32,45,56,246.57465773785515,8,5,0.020260179,0.012662611748696581,0.1025881220400907,77.99039719729222,597.2487915237674,317567.8664402594,2704.2535088969194,234.86545576845504,1.5187071062145239,0.4884495453790254,2.307657474337976,1.7118475346554445,31000,6.451612903225806,385020.90096378734,59732034.31563863,155.13971882076254,3029553426.9113693,20548409.007819947
3385.1351223137744,1578.4857586154612,1935.4046029907283,445.46383923719037,28,40,54,391.46383923719037,40,7,0.028568123198294236,0.004999422,0.18452794728976443,332.47206023976406,1601.4107126027234,862152.7649,4761.736884455838,362.1169274346015,1.4316826595584446,0.4884495453790254,2.4248711305964283,1.6957238856714656,31000,6.451612903225806,1048864.7102473166,255735666.14944476,243.82140389597404,19106266876.545513,94753204.33
1891.5932976729387,62.80969042237443,740.4998614854704,605.5215630678863,28,35,54,551.5215630678863,14,10,0.019225577090696416,0.013732555064783157,0.000410608,212.60936654533916,800.5383386460867,448388.63357823534,2692.042849106713,333.12146849892963,1.4327665785440504,0.4884495453790254,2.5619759815877585,1.7929583703076222,31000,6.451612903225806,543730.9035297604,168573296.22788757,310.0307433944867,19571604693.77517,66234222.48923772
2783.2308039915524,155.6379928826269,1158.3958409119339,671.026492,32,40,56,615.026492,14,7,0.014485090659323564,0.007242545,0.001628329,406.7322841965673,1085.3572856567703,777314.2975269181,3658.8446659143256,424.8960360456688,1.4061025132906475,0.4884495453790254,2.4248711305964283,1.6654260646175656,31000,6.451612903225806,886276.8917572325,307509799.63108915,346.96808919544947,37563900713.75454,115917070.45216678
390.7169699439349,83.41387888929368,548.9468601355243,519.8018849,10,30,45,474.8018849,26,18,0.007156408,0.004954436,0.039580076,83.96393382,263.35173811544854,285343.6126233311,2137.4974901255127,266.9884890546242,1.4658975309177094,0.4884495453790254,2.725319874996811,1.9513753133760097,31000,6.451612903225806,307638.7862939683,80826747.55693075,262.73263046778396,7452022505,28988384.942503527
974.4275379,409.5516905096453,827.9767647,362.82981988972483,32,45,56,306.82981988972483,11,3,0.029448379452520993,0.008031376,0.16100772329089735,98.94565533,618.2421041800899,300414.6603982826,2381.6131691204937,252.27829967804786,1.5046112329351817,0.4884495453790254,2.307657474337976,1.6959590293450275,31000,6.451612903225806,373056.3898851588,72883909.06784907,195.36968416567146,4365613035.407457,26069565.849398725
5868.528829983063,1867.874279,1858.0170542621042,686.7704917460903,32,30,56,630.7704917460903,31,8,0.019538454559755572,0.005042182,0.086666626,597.6905909673662,1799.0431428495447,1276031.2860282075,5089.575092016389,501.4293975266486,1.3776168143037855,0.4884495453790254,2.725319874996811,1.8338576783338747,31000,6.451612903225806,1478390.3895987913,541953998.1181759,366.58382111456535,66071004487.80834,206351514.75073028
2662.4732496582565,401.0678463053952,1644.0019232550112,1158.7693052112347,10,30,45,1113.7693052112347,72,33,0.002968404,0.001360519,0.018520665928384458,1152.041475742562,1179.2914168163031,1905018.966376143,5605.542456932491,679.6912095528476,1.341206558457374,0.4884495453790254,2.725319874996811,1.7853890282994402,31000,6.451612903225806,1958223.3580901637,1145124872.479317,584.7774554155794,228299564361.3052,397740080.18159366
1230.7410867400808,621.3820435496829,1746.2795680594218,308.41746639038115,25,40,52.5,255.91746639038115,27,10,0.024608261037913127,0.009114171,0.23943798031048422,130.76198002739022,1003.6435679822423,538583.12,4109.394068899606,262.1228876861621,1.487741842,0.4884495453790254,2.4248711305964283,1.7621219058790418,31000,6.451612903225806,655759.4588841503,106599607.56553331,162.5590086751089,5435654648.891728,37266640.097775996
1330.2276541493572,36.416655109506166,778.3919663792724,447.7118199665759,32,25,56,391.7118199665759,12,5,0.027693266,0.011538860874729774,0.000240304,100.46722043619427,673.9815726,348495.28391502576,2452.2075726916964,284.2298407328508,1.4562799277953185,0.4884495453790254,2.924504620055724,2.0802564875782736,31000,6.451612903225806,436703.0982919469,103855241.26355475,237.81658905045123,8221398464.284246,39169057.96
280.2116213773102,164.19563086875823,1795.198620737741,175.12937165910546,28,35,54,121.12937165910546,12,4,0.023502588391494682,0.007834196,0.27253189964225255,33.03580063635146,541.4253511311927,314392.0064530934,3940.6559847936933,159.56328472532365,1.5531084143703136,0.4884495453790254,2.5619759815877585,1.9435536627118764,31000,6.451612903225806,377953.5197541101,34162092.32784209,90.38701994379453,872138377.8073447,10291647.094445338
3967.383195680485,724.3501357991433,1015.6108455159923,846.6312320569282,28,25,54,792.6312320569282,20,19,0.014322351376901719,0.013606233808056633,0.029291075928283308,440.73857974572303,1282.899613513812,859847.8614295832,3724.484155145841,461.72722213979387,1.3881438965126938,0.4884495453790254,2.924504620055724,1.9829260098258963,31000,6.451612903225806,1014779.0501008114,431038959.94123375,424.76139007640427,72490031357.22786,171830323.34549868
1246.3501448927116,335.7643545816846,820.4389471745716,612.8747444345202,28,35,54,558.8747444345202,9,5,0.011021239998598447,0.006122911,0.066423613,206.5333200933025,587.6138344534365,502826.31007374235,2866.6273832181832,350.81386092757594,1.4253655755574115,0.4884495453790254,2.5619759815877585,1.7836967847484093,31000,6.451612903225806,558442.6342,175139018.7100156,313.6204293519013,19254426918.970333,64341350.97986648
3039.0443544676937,1056.923347114635,754.3016463871966,729.3727358520122,32,40,56,673.3727358520122,14,13,0.020465543980234837,0.019003719410218063,0.11175537023151023,365.3967572188163,1148.3789945375213,550167.0554831066,2967.3487644784173,370.81388077401255,1.4277986990670257,0.4884495453790254,2.4248711305964283,1.6911236172164892,31000,6.451612903225806,690261.8194935108,253330755.27159685,367.0067619522717,37735564453.83993,104136610.97297345
